Bmag,monomers,tetramers,npanels
14.9727118452203,13,248,309
14.9272502491249,13,244,309
15.0870308543464,13,248,309
15.039820477652,14,252,310
15.0919117410618,13,244,309
0.0223606797749979,13,248,309
0.0223606797749979,10,252,309
0.014142135623731,10,252,309
0.014142135623731,10,252,310
0.014142135623731,10,252,309
0.014142135623731,10,252,309
5.04800950870737,10,256,310
5.01339206525881,10,256,309
5.00633598552874,10,256,309
4.99009017954586,10,256,309
4.9985998039451,10,256,310
5.0085227362966,9,248,309
5.02159337262586,10,252,309
5.04433345448138,10,248,309
5.02159337262586,10,252,309
5.02642019731737,9,252,310
4.97595217018813,10,256,309
5.01339206525881,10,256,310
5.03123245338555,10,252,310
5.01339206525881,10,252,309
5.00156975358737,10,252,310
5.01078836112642,10,252,309
15.0467438338001,11,248,309
15.0662138575025,10,252,309
14.9573928209431,12,252,310
14.9550158809678,11,252,310
15.0261538658434,11,252,309
14.9976331466002,11,252,310
0.014142135623731,11,252,310
0.014142135623731,11,256,311
0.014142135623731,11,252,309
0.0223606797749979,8,256,310
0.014142135623731,8,248,310
4.97317805834458,9,252,311
5.00099990001999,9,248,309
5.01566545933837,9,252,309
4.99180328138039,9,252,310
4.99324543758866,9,252,309
4.99324543758866,9,248,309
4.99001002003002,11,252,309
4.98362317997659,10,248,310
4.99361592435782,10,252,311
4.99151279673808,10,252,309
5.01566545933837,9,248,309
5.03716189932386,10,248,310
4.98004016048064,11,252,310
4.98157605582812,9,252,309
4.99151279673808,10,252,311
4.98401444620699,9,252,309
4.98648172562579,10,252,309
15.0921038957463,12,252,309
15.0783022917038,12,252,310
15.0860763619968,12,252,310
14.992484784051,12,248,310
15.0288023474926,12,248,309
0.014142135623731,11,248,310
0.02,9,248,310
0.0223606797749979,9,248,309
0.0223606797749979,9,244,310
0.0223606797749979,8,244,309
0.014142135623731,8,248,309
5.01336214530728,9,252,309
5.00273924965113,10,248,310
5.00884218158249,10,248,309
4.99991999935999,10,248,309
5.00433811807316,10,252,309
5.00433811807316,9,244,310
5.02666887709943,9,252,309
5.03491807281906,10,248,309
5.01339206525881,10,248,310
5.01003992000064,10,248,310
5.02221066861995,10,248,310
4.99324543758866,10,244,310
4.99984999774993,10,244,310
5.00879226959953,10,252,309
5.00879226959953,9,248,309
5.03476911089277,10,244,310
15.07326441087,10,248,309
14.9840048051247,12,248,310
14.884370997795,12,248,310
14.9888124946575,12,244,309
14.9913875275106,12,248,309
15.0314669942757,11,248,309
0.0223606797749979,12,252,310
0.0223606797749979,12,248,309
0.014142135623731,11,252,310
0.014142135623731,10,252,309
0.0223606797749979,10,248,309
0.014142135623731,10,252,309
0.0223606797749979,9,252,309
0.0223606797749979,10,252,310
0.01,9,248,310
0.014142135623731,10,248,310
0.014142135623731,10,256,310
0.0223606797749979,9,252,310
0.0223606797749979,8,252,310
0.014142135623731,9,252,309
0.014142135623731,9,248,309
0.014142135623731,9,244,309
0.0282842712474619,9,248,310
0.014142135623731,9,248,310
0.014142135623731,9,252,309
0.0223606797749979,9,252,311
0.014142135623731,9,248,310
0.01,9,252,310
15.0881576078725,11,252,310
14.9768154158352,11,252,310
15.023145476231,12,248,309
14.9791888965992,12,256,310
15.0387133758178,11,248,310
14.9974964577425,12,252,309
0.0223606797749979,11,248,309
0.0223606797749979,11,252,309
0.0223606797749979,9,252,310
0.014142135623731,9,252,309
0.0223606797749979,9,256,310
5.01264401289379,12,252,309
5.03531528307811,12,252,310
5.0101596780941,12,252,310
5.01264401289379,12,248,310
5.01422975141746,11,248,310
5.01008981955414,12,252,309
4.9870432121649,12,252,310
5.02587305848447,12,252,309
5.01008981955414,12,252,310
5.01078836112642,12,256,309
4.99352580848442,12,248,309
5.00297911248888,11,256,309
4.99352580848442,12,256,309
4.99984999774993,12,256,310
4.99984999774993,11,256,309
5.02666887709943,12,256,310
5.02666887709943,12,256,309
15.0319160455346,12,256,310
14.9578741805111,12,252,310
14.977426347674,10,252,310
15.0375164172811,13,252,310
15.0364423983867,12,252,309
0.01,12,256,309
0.0223606797749979,9,252,309
0.0223606797749979,8,252,310
0.014142135623731,8,252,309
0.0223606797749979,7,252,309
0.014142135623731,8,252,310
5.0184459746021,8,252,310
5.02143405811527,9,252,310
5.01969122556358,10,252,309
5.00099990002,10,252,310
5.02355451846598,10,252,310
5.0085227362966,10,252,309
4.98447590023264,10,248,309
5.01969122556358,9,248,310
4.98447590023264,9,252,309
5.02168298481694,10,252,310
5.0088122344524,10,252,310
5.03289181286465,10,252,309
5.03035784015412,10,256,310
5.02355451846598,10,252,310
5.0096806285431,9,252,309
5.00188964292496,9,252,310
15.009400387757,9,252,310
15.0563773863436,9,252,309
15.082576039921,9,252,310
15.0911265318398,9,252,309
14.9867307976089,8,260,310
15.0336289697465,8,256,310
0.0223606797749979,7,256,310
0.014142135623731,7,256,310
0.01,6,256,309
0.0223606797749979,6,260,310
0.014142135623731,6,252,309
4.98064252883099,6,256,309
5.00464783975856,7,256,309
4.99712917583686,7,256,309
5.01243453822591,7,256,309
5.00969060920931,8,256,310
4.95863892615706,7,256,310
4.99049095781167,7,256,310
4.98786527484454,7,256,309
4.99049095781167,7,256,309
4.99036070840576,7,256,309
4.95104029472595,7,256,309
4.9651787480412,7,256,310
5.03589118230329,7,256,310
5.00467781180767,7,256,309
5.01243453822591,7,256,310
5.01243453822591,7,256,309
4.99249436654665,7,256,309
14.9934819171532,8,256,309
14.9804038663849,9,256,310
14.9379516668116,9,256,309
14.9379516668116,11,252,310
14.9783477059387,12,252,310
