Bmag,monomers,tetramers,npanels
39.7895287732841,313,0,313
40.2251724670013,309,0,311
39.7931061868761,311,0,311
39.9666385877021,313,0,313
39.9939820473031,313,0,313
39.9909802330476,309,0,313
18.0244112247807,306,0,312
18.032115793772,308,0,312
18.0223333672419,309,0,311
18.0202608194221,309,0,311
18.0202608194221,308,0,312
18.0084091468403,308,0,312
0.014142135623731,163,0,311
0.014142135623731,121,0,311
0.014142135623731,112,4,311
0.014142135623731,110,8,311
0.014142135623731,97,8,311
18.01517415958,271,12,311
17.9048876008759,281,8,312
17.9136065603775,278,12,311
17.9048876008759,282,8,311
17.9291606050032,281,12,311
17.9291606050032,279,12,311
0.014142135623731,151,20,311
0.0223606797749979,126,24,312
0.014142135623731,110,28,311
0.014142135623731,92,28,311
0.0223606797749979,89,24,311
17.9872649393953,234,28,311
17.9834062401982,246,32,312
17.9924011738289,250,28,312
17.9574190795894,253,28,312
18.0768581340896,255,24,312
18.1473221164997,255,28,311
0.014142135623731,155,24,311
0.014142135623731,115,28,311
0.014142135623731,102,24,312
0.0223606797749979,99,28,312
0.0223606797749979,99,32,311
18.0274734780002,231,44,311
17.9580956674142,242,44,311
18.1021545678961,244,40,312
18.0274734780002,253,32,312
17.9566171647112,252,36,313
18.0315418087306,250,40,312
0.0223606797749979,142,44,311
0.014142135623731,103,52,311
0.014142135623731,95,56,312
0.0223606797749979,87,56,311
0.0223606797749979,90,56,311
0.014142135623731,86,60,312
18.0433949133748,227,64,311
17.9340040147202,234,56,311
17.9532866071926,239,60,313
18.0113436478237,236,56,312
18.1287892590763,236,60,313
0.014142135623731,169,64,311
0.014142135623731,128,60,312
0.0223606797749979,111,64,312
0.014142135623731,103,64,313
0.014142135623731,102,52,313
0.014142135623731,106,60,311
17.9735194105106,218,64,313
17.9645790376507,222,60,312
17.9735194105106,224,60,312
17.9601002224375,230,60,312
17.9601002224375,230,60,312
0.0223606797749979,190,56,313
0.0223606797749979,119,56,313
0.014142135623731,92,56,312
0.02,86,76,312
0.014142135623731,86,72,312
0.014142135623731,86,76,312
18.0702850005195,193,88,312
17.9758059624597,201,88,313
17.942923396147,198,84,312
18.0111187881264,204,88,312
17.9720254840683,201,80,312
0.0223606797749979,202,80,313
0.014142135623731,125,84,312
0.014142135623731,113,80,313
0.014142135623731,109,80,313
0.0223606797749979,100,88,312
0.014142135623731,100,80,313
18.0790624756927,176,88,313
17.9664715511978,186,100,312
17.9529412632025,195,88,312
17.9529412632025,188,96,313
18.0893394019793,192,88,313
17.9523647467402,188,92,313
0.014142135623731,115,92,312
0.014142135623731,101,96,312
0.0282842712474619,105,80,313
0.0223606797749979,99,96,312
0.014142135623731,93,92,311
17.9239783530331,168,100,312
18.1060928971438,180,108,313
18.0971599981876,182,108,312
18.003069182781,180,104,313
18.0073873729645,187,100,313
18.0886290248874,186,104,313
0.014142135623731,105,104,313
0.0223606797749979,81,108,312
0.014142135623731,82,100,312
0.014142135623731,74,100,312
0.0223606797749979,69,112,312
17.9454116698392,163,120,312
17.9359136929235,170,108,312
18.0432425023885,171,116,312
18.1202924921205,176,112,313
18.036906608396,173,116,313
18.036906608396,173,112,312
0.014142135623731,110,120,312
0.0223606797749979,89,116,312
0.014142135623731,78,124,313
