Bmag,monomers,tetramers,npanels
40.123136716862,378,8,400
40.0435825070635,374,8,400
40.3073194345642,380,8,400
40.018282072073,382,8,400
39.9163187180381,379,4,400
40.0845918028362,384,8,400
40.1336330276739,378,8,400
39.8534327254253,384,8,400
40.0932026657886,378,8,400
40.1247305286902,378,8,400
40.0204397776936,386,8,400
40.2289547465504,382,8,400
39.9092219919156,377,4,400
40.1431040155093,386,8,400
40.1551752579913,380,8,400
39.9299611820498,379,4,400
40.0235530656637,384,8,400
39.9246515326058,378,8,400
39.9048969426059,382,8,400
40.1336330276739,380,8,400
39.8583755313736,380,8,400
40.0791529351607,380,8,400
40.1148812786477,379,4,400
39.8520476261885,379,8,400
40.1570977536973,383,4,400
40.0784231226729,376,8,400
40.1431040155093,380,4,400
40.1474183478838,379,4,400
39.9299611820498,380,8,400
40.0087302972739,380,8,400
39.8967680395292,382,8,400
40.0761874434183,380,8,400
40.1436146852772,382,8,400
39.8625287707642,384,8,400
40.0869854192106,376,8,400
40.0820159173662,380,8,400
40.1020311206303,380,8,400
40.1570977536973,380,8,400
39.9220665797752,377,4,400
40.1529886807944,378,8,400
40.1551752579913,384,8,400
39.8227271793382,383,4,400
40.0223250199186,385,4,400
39.8967680395292,380,8,400
40.0761874434183,380,8,400
40.1436146852772,382,8,400
39.8625287707642,383,4,400
40.0853713965581,382,8,400
40.1148812786477,380,8,400
40.024039026565,385,4,400
40.1503001234113,386,8,400
39.9126859532154,383,4,400
40.0435825070635,376,8,400
40.1551752579913,382,8,400
39.9242182140114,382,8,400
40.0334772409292,378,8,400
39.9191244893973,380,8,400
39.9048969426059,380,8,400
40.1314502603631,380,8,400
39.8583755313736,383,4,400
40.0932026657886,378,4,400
40.1247305286902,378,8,400
40.024039026565,382,8,400
40.2289547465504,377,8,400
39.9126859532154,376,4,400
40.0435825070635,384,8,400
40.1551752579913,380,8,400
39.9206275000782,382,4,400
40.1508268906133,381,4,400
40.0334772409292,380,8,400
39.9191244893973,378,8,400
39.9048969426059,377,4,400
40.1436146852772,380,8,400
39.8583755313736,382,8,400
40.0853713965581,380,4,400
40.1247305286902,382,8,400
40.0204397776936,382,0,400
40.2367058790851,381,4,400
40.0686223870999,381,4,400
40.1431040155093,380,8,400
40.1474183478838,381,4,400
40.0322494996222,379,4,400
39.9246515326058,380,8,400
39.9048969426059,380,8,400
40.1314502603631,382,8,400
39.9206337625043,378,8,400
40.0915913877212,383,4,400
40.1230021309473,375,4,400
40.0204397776936,378,8,400
40.2367058790851,380,8,400
40.0764382149911,378,8,400
40.0435825070635,378,8,400
40.1551752579913,374,8,400
40.1058362336456,378,8,400
40.0223250199186,382,8,400
39.9191244893973,380,8,400
39.9048969426059,382,8,400
40.1414349519297,382,8,400
39.8583755313736,383,4,400
40.0853713965581,378,8,400
40.1230021309473,384,8,400
40.024039026565,381,8,401
40.2289547465504,383,4,400
40.0686223870999,382,8,400
40.0435825070635,384,8,400
40.1551752579913,382,8,400
40.1058362336456,380,8,400
40.0191616603846,382,8,400
39.8877951258277,382,8,400
40.0845918028362,380,8,400
40.1336330276739,380,8,400
39.8583755313736,376,8,400
40.0915913877212,378,8,400
40.1230021309473,386,8,400
40.0923733395767,383,4,400
40.2367058790851,384,8,400
39.9126859532154,382,8,400
40.1431040155093,381,4,400
40.1551752579913,382,8,400
39.9206275000782,380,8,400
40.0191616603846,384,8,400
39.8922110191952,376,8,400
40.2556654397862,380,8,400
40.0941915992828,380,8,400
40.0547025953258,380,8,400
40.3006364714008,378,8,400
40.0794323812102,384,8,400
40.1020311206303,380,8,400
40.1576356375721,382,8,400
39.9220665797752,378,8,400
40.123136716862,382,8,400
39.9199661823504,380,8,400
39.8188523189707,378,8,400
40.0322494996222,381,4,400
39.9191244893973,376,8,400
39.9048969426059,382,8,400
40.1414349519297,380,8,400
39.8583755313736,382,8,400
40.0775410922377,378,8,400
40.1148812786477,382,8,400
40.0333685817219,382,8,400
40.2289547465504,376,8,400
40.0686223870999,378,8,400
40.0381580495407,376,8,400
40.1566246091476,382,8,400
39.9242182140114,376,8,400
40.0310242187232,384,8,400
39.8922110191952,383,4,401
40.0845918028362,378,8,400
40.1442212528777,384,8,400
39.8583755313736,381,4,400
40.0853713965581,381,4,400
40.1247305286902,376,8,400
40.1020311206303,381,4,400
40.1576356375721,378,8,400
39.916152119161,383,4,400
40.1431040155093,384,8,400
40.1551752579913,380,8,400
39.9242182140114,378,8,400
40.0191616603846,382,8,400
39.8877951258277,382,8,400
40.0707686474817,374,8,400
40.134239746132,374,8,400
39.8583755313736,374,8,400
40.2934858258751,372,8,400
40.1247305286902,378,8,400
40.027640450069,380,8,400
40.1576356375721,378,8,400
39.9126859532154,382,8,400
40.1431040155093,385,4,400
40.1551752579913,374,8,400
39.9242182140114,374,8,400
40.0091714485566,382,0,400
39.8877951258277,381,4,400
40.0761874434183,378,4,400
40.1442212528777,384,4,400
39.8583755313736,380,8,400
40.0853713965581,384,8,400
40.0794323812102,378,8,400
40.1020311206303,382,8,400
40.1576356375721,378,8,400
39.916152119161,381,4,400
40.1431040155093,384,8,400
40.1488654883298,386,8,400
39.9242182140114,379,4,400
40.0210994351729,376,8,400
39.9135991862423,381,4,400
39.9048969426059,374,8,400
40.1414349519297,380,8,400
39.8583755313736,378,8,400
40.0837622984669,378,8,400
40.1247305286902,381,8,401
39.8830690895272,382,8,400
40.0515293091288,380,8,400
39.8526536130281,380,8,400
40.1551752579913,380,8,400
39.9242182140114,382,8,400
40.1508268906133,385,4,400
40.0462982059516,382,8,400
