Bmag,monomers,tetramers,npanels
30.1303733796978,390,8,400
30.0157575283383,390,8,400
30.2184215338922,390,8,400
29.8355626727568,390,8,400
30.1737137256918,388,8,400
30.0347881630618,388,8,400
30.1534342986002,389,8,399
30.1510331497944,387,8,399
29.9860767690607,390,8,400
30.2192008497908,388,8,400
30.1159774870417,386,8,398
29.9482019493658,389,8,399
29.9764390813852,389,8,399
30.1253929434954,389,8,399
30.047365941127,390,8,400
30.0193704131183,390,8,400
30.1382033306566,388,8,400
30.0557631744729,390,8,400
30.166479741594,387,8,399
30.1427221730221,389,8,399
30.0310322832899,388,8,400
30.1577883804499,388,8,400
29.8384265670963,388,8,400
29.9641202106786,390,8,398
29.9289024188994,387,8,399
29.9604155511902,388,8,400
30.1157234679826,390,8,400
29.9444903112409,390,8,400
30.2237936070242,390,8,400
30.1382033306566,388,8,400
29.9652765713918,389,4,398
30.166479741594,389,8,399
29.8801422352706,389,4,398
30.0716361377295,389,8,399
30.0271960062874,390,8,400
29.831972780894,389,8,399
30.025211073363,387,8,397
29.9313230579605,389,8,399
29.9604155511902,390,8,400
30.1303733796978,391,4,400
29.9786490689624,388,8,400
30.2184215338922,390,8,400
30.1829902428504,389,8,399
30.056373700099,387,8,399
30.166479741594,389,8,399
30.0107197514488,389,4,399
30.0410152957586,390,8,400
30.0271960062874,388,8,400
29.831972780894,388,8,400
29.9641202106786,387,8,397
29.9289024188994,389,8,399
29.9675190831674,389,8,399
30.1157234679826,390,8,400
29.9444903112409,388,8,400
29.9736550991033,390,8,400
30.1382033306566,389,8,399
30.0557631744729,389,8,399
30.0026415503702,388,4,400
29.8801422352706,389,8,399
30.0716361377295,385,4,399
30.1443195312152,387,4,399
29.831972780894,382,8,398
29.9641202106786,382,8,396
29.9313230579605,390,8,400
30.1316328797495,387,8,399
30.1303733796978,389,8,399
29.9444903112409,389,8,399
30.2099867593483,390,8,400
30.147122582429,388,8,400
30.0557631744729,391,4,400
30.1611803482556,390,8,400
30.0021632553388,390,8,400
30.0410152957586,385,8,399
30.1577883804499,389,8,399
29.831972780894,387,8,399
29.9641202106786,390,8,400
29.9313230579605,390,8,400
29.9604155511902,388,8,400
30.118275183018,388,8,400
29.9444903112409,388,8,400
30.2184215338922,388,8,400
30.1382033306566,382,8,400
30.0557631744729,384,8,400
30.1611803482556,388,8,400
30.0021632553388,386,8,400
30.041599491372,390,8,400
30.1488988190282,389,8,399
29.8384265670963,386,8,398
29.9641202106786,388,8,398
29.9289024188994,388,8,398
29.9604155511902,389,8,399
30.1157234679826,388,4,399
29.9444903112409,389,8,399
30.2237936070242,390,8,400
30.1382033306566,390,8,400
30.0557631744729,389,8,399
30.166479741594,391,4,400
30.0021632553388,387,8,399
30.0410152957586,388,8,400
30.0271960062874,387,8,399
29.831972780894,387,8,399
29.9543819832758,388,4,397
29.9313230579605,387,4,398
29.9604155511902,389,8,399
30.118275183018,388,8,398
29.9444903112409,387,4,398
30.2237936070242,390,8,400
30.1382033306566,389,8,399
30.0557631744729,387,8,397
30.166479741594,389,8,399
30.0107197514488,387,8,399
30.0410152957586,388,8,398
30.1488988190282,388,8,398
29.824334024417,389,8,399
29.9663945111854,387,8,399
29.9313230579605,385,8,399
29.9604155511902,389,8,399
30.118275183018,386,8,398
29.9444903112409,389,8,399
30.2184215338922,390,8,400
30.1382033306566,389,8,399
30.0657446273995,389,8,399
30.1749598177032,389,4,399
30.0021632553388,390,8,400
29.9952029498052,387,8,399
30.1488988190282,389,8,399
30.1205079638442,388,8,398
29.9641202106786,389,8,399
29.9313230579605,388,8,398
29.9675190831674,389,8,399
30.0193154485574,386,8,398
29.9444903112409,389,8,399
29.9746726420823,389,8,399
30.147122582429,386,8,399
30.0557631744729,384,8,399
30.166479741594,383,8,400
30.1548420655788,388,8,400
30.0410152957586,388,8,400
30.0235940553425,387,8,399
29.8307894632375,387,8,399
29.9543819832758,386,8,398
29.9313230579605,387,8,399
29.846946242455,388,8,400
30.118275183018,387,8,399
29.9778001194217,385,8,399
29.9736550991033,385,8,399
30.1382033306566,387,8,399
30.0557631744729,387,8,399
30.1597828241518,386,8,398
30.0021632553388,388,8,400
30.0410152957586,388,8,400
30.1488988190282,387,8,399
29.8307894632375,386,8,400
30.0796010611843,385,8,397
29.9993816602943,387,8,399
20.2418403313533,386,8,400
19.9560016035277,390,8,400
20.0862390705677,386,8,400
19.9093144030627,385,8,399
19.9602329645723,382,8,400
20.0180843239307,386,8,400
19.9830753388962,386,8,400
20.1034947210678,382,8,400
20.0320667930196,388,8,400
20.1109422951785,388,8,400
20.1091446859383,390,8,400
20.029782824584,389,8,399
20.0520946536765,388,8,400
20.0172825328515,388,8,400
19.9463104357673,388,8,400
20.047882681221,389,8,399
19.915604434714,386,8,400
19.9602329645723,390,8,400
20.0086306378023,388,8,398
19.9775323801515,388,8,400
20.0945017355495,387,8,399
20.0320667930196,387,4,400
20.1109422951785,390,8,400
20.115357317234,391,4,400
20.0071312286395,390,4,399
20.0614107180926,389,8,399
20.0172825328515,390,8,400
19.9487794112823,386,4,398
20.047882681221,387,8,399
19.9093144030627,389,4,399
19.9602329645723,384,8,400
20.0180843239307,388,8,400
20.0835778684974,388,8,400
20.1369014498259,388,8,400
20.0132206303733,389,8,399
20.1109422951785,388,8,400
20.1091446859383,389,8,399
20.0071312286395,387,8,397
19.9803953914831,389,8,399
19.8822634526354,388,8,400
19.9808758566786,389,8,399
20.047882681221,390,4,399
19.9093144030627,390,4,399
19.9602329645723,386,8,400
20.0488852557942,389,4,399
20.0747652539202,385,8,399
20.1423558701558,387,8,399
20.0032722323124,388,8,398
20.1109422951785,390,8,400
20.1091446859383,390,8,400
20.0071312286395,388,8,398
19.9803953914831,390,8,400
19.8822634526354,390,8,400
19.9902701332423,388,8,398
20.047882681221,390,8,400
19.9093144030627,390,8,400
19.9602329645723,388,8,400
20.0484538057178,387,8,399
20.0700398604487,388,8,400
20.1423558701558,390,8,400
20.0132206303733,390,8,400
20.1109422951785,388,8,400
20.1169828751729,388,8,400
20.0084981945172,386,8,398
20.0614107180926,386,8,400
19.8822634526354,388,8,400
19.9868456740927,390,8,400
20.0461392791729,390,8,400
19.9093144030627,386,8,400
19.9602329645723,386,8,400
20.0180843239307,387,8,399
19.9747540660705,388,8,400
20.0945017355495,390,8,400
20.0415892583398,389,8,399
20.1072648562653,390,8,400
20.115357317234,388,8,400
20.0071312286395,386,8,398
20.0614107180926,392,8,400
20.0098100940514,389,8,399
19.9560016035277,389,8,399
20.0380363309382,390,8,400
19.9093144030627,390,8,400
19.9602329645723,386,8,400
20.058875840884,385,8,399
20.0747652539202,390,8,400
20.1369014498259,387,8,399
20.014237432388,388,8,398
20.116565313194,390,8,400
20.1169828751729,389,8,399
20.0071312286395,387,8,397
19.9880064038413,386,8,398
19.8822634526354,388,8,400
19.9808758566786,387,8,399
20.047882681221,387,8,400
19.9093144030627,390,8,400
19.9602329645723,387,8,399
20.058875840884,389,4,398
20.0747652539202,390,8,400
20.1423558701558,390,8,400
20.014237432388,385,8,397
20.1109422951785,390,8,400
20.1091446859383,387,8,399
20.0071312286395,389,8,399
19.9880064038413,389,8,399
19.8822634526354,387,8,399
19.9808758566786,387,8,399
20.047882681221,386,8,400
19.9093144030627,386,8,400
19.9602329645723,388,8,400
20.0086306378023,383,8,399
19.9803028005083,390,8,400
20.0945017355495,388,8,400
20.0216108243068,390,8,400
20.1109422951785,390,8,400
20.1231930865854,389,8,399
20.0071312286395,388,8,398
20.0614107180926,390,8,400
20.0164582281681,387,8,399
19.9903001478217,389,8,399
20.047882681221,390,8,400
19.9170906509962,390,8,400
19.9602329645723,390,8,400
20.058875840884,389,8,399
20.0835778684974,389,4,400
20.0945017355495,387,8,399
20.014237432388,388,8,400
20.1109422951785,390,4,400
20.1091446859383,385,8,399
20.0071312286395,381,8,399
20.0614107180926,384,8,400
20.0164582281681,388,8,400
19.9808758566786,383,8,399
20.0380363309382,390,8,400
19.9093144030627,388,8,400
19.9642280091167,385,8,399
20.0484538057178,388,4,399
20.0835778684974,388,8,400
20.1423558701558,389,4,400
20.014237432388,386,8,400
20.1072648562653,388,8,400
20.1231930865854,386,8,400
19.9972248074577,390,8,400
20.0614107180926,390,8,400
19.8822634526354,387,8,399
19.9774497871976,390,8,400
20.0461392791729,390,8,400
19.9093144030627,390,8,400
19.9550620144363,390,8,400
20.0180843239307,388,8,400
20.0747652539202,388,8,400
20.1423558701558,388,8,400
20.0042895399962,388,8,400
20.1109422951785,392,8,400
20.1169828751729,390,8,400
20.0084981945172,386,8,398
19.9880064038413,389,8,399
19.8822634526354,390,8,400
19.9902701332423,390,4,400
20.047882681221,389,4,400
19.9170906509962,390,4,400
20.1438228745191,388,8,400
20.0584446057016,388,8,400
20.0747652539202,390,8,400
20.1423558701558,388,4,400
20.014237432388,390,8,400
20.1109422951785,390,8,400
20.0142449270513,388,8,400
19.9283541718828,390,8,400
19.9880064038413,388,8,400
19.8822634526354,390,8,400
19.9902701332423,390,8,400
20.047882681221,390,8,400
19.9518545503921,388,4,400
19.9642280091167,390,8,400
20.0180843239307,389,8,399
19.9692087975463,390,8,400
20.0945017355495,387,8,399
20.0311382602188,388,8,400
20.1109422951785,390,8,400
20.1091446859383,390,8,400
20.0084981945172,386,8,398
20.0520946536765,390,8,400
20.0164582281681,390,8,400
19.9560016035277,387,8,399
20.0862390705677,389,8,399
19.9170906509962,390,8,400
19.9642280091167,390,8,400
20.0180843239307,387,8,399
20.0794945155499,389,8,399
20.1339762590503,389,8,399
20.014237432388,389,8,399
20.1109422951785,390,8,400
20.1091446859383,389,8,399
20.0071312286395,388,8,398
20.0614107180926,389,8,399
19.8822634526354,388,8,400
19.9902701332423,388,8,400
20.0461392791729,390,8,400
19.9093144030627,390,8,400
19.9642280091167,390,8,400
20.0180843239307,388,8,400
19.9830753388962,390,8,400
20.0945017355495,390,8,400
20.0316000359432,389,8,399
20.097965071121,390,8,400
20.1240204730566,389,4,399
20.0071312286395,390,8,400
20.0577790395647,391,4,400
20.0164582281681,390,8,400
19.9463104357673,388,8,400
20.0958528059896,388,8,400
19.9108061112553,390,8,400
19.9522830773824,386,4,400
20.0096901525236,390,8,400
19.9692087975463,390,8,400
20.0945017355495,388,8,400
20.0316000359432,389,8,399
19.9453879380673,390,4,400
20.1240204730566,387,8,399
20.029782824584,389,8,399
20.0614107180926,388,8,400
20.0164582281681,391,4,400
19.9560016035277,390,8,400
20.0958528059896,389,8,399
20.0147645502014,390,8,400
19.9550620144363,389,8,399
20.008098360414,389,4,400
20.0747652539202,387,8,399
20.1423558701558,387,8,399
20.014237432388,384,8,398
20.1072648562653,386,8,400
20.1091446859383,389,4,400
20.0084981945172,383,8,399
19.9880064038413,387,8,399
19.8822634526354,383,8,399
19.9868456740927,388,8,400
20.047882681221,388,8,400
19.9170906509962,388,8,400
20.1281121817224,388,8,400
19.9522830773824,385,8,399
20.0216108243068,389,8,399
19.9181449939496,384,8,400
20.0099600199501,385,8,399
20.0623652643451,388,8,400
19.906031749196,389,8,399
19.9315754520309,386,8,398
20.0193506388194,390,8,400
20.0524138197874,390,8,400
20.0723989597656,390,8,400
19.9913031091022,388,8,400
20.1090153911125,390,8,400
19.9682272623285,390,8,400
20.008098360414,390,8,400
20.0747652539202,388,8,400
20.0945017355495,390,8,400
20.0316000359432,389,8,399
20.1072648562653,390,8,400
20.1169828751729,387,8,399
20.0071312286395,389,8,399
19.9858574997422,388,8,400
20.0164582281681,387,8,399
19.9868456740927,386,8,400
20.047882681221,386,8,400
19.9093144030627,388,4,400
20.1202634177587,388,8,400
19.9642280091167,386,8,400
20.018616335801,388,8,400
19.9830753388962,388,8,400
20.0945017355495,388,8,400
20.0311382602188,388,8,400
19.9453879380673,390,8,400
20.1294436088035,385,4,399
20.0293409776757,386,8,400
20.0577790395647,389,4,400
20.0164582281681,388,8,400
19.9584693801905,384,8,400
20.0862390705677,384,8,400
19.9522830773824,388,8,400
20.0096901525236,388,8,400
20.0747652539202,387,8,399
20.1339762590503,387,8,399
20.0042895399962,388,8,400
20.1072648562653,389,8,399
20.1240204730566,388,8,400
20.0084981945172,389,8,399
19.9880064038413,390,8,400
19.8822634526354,390,8,400
19.9902701332423,389,8,399
20.0461392791729,387,8,399
19.9170906509962,390,8,400
19.9590631042642,388,8,400
20.008098360414,387,8,399
19.9830753388962,390,8,400
20.0945017355495,390,8,400
20.014237432388,389,8,399
20.1072648562653,388,8,400
20.1107757185047,386,8,400
20.0071312286395,386,8,398
20.0577790395647,388,8,398
20.0164582281681,392,4,400
19.9902701332423,387,8,399
20.0862390705677,390,8,400
19.9093144030627,388,4,400
19.9550620144363,390,8,400
20.008098360414,390,8,400
19.9830753388962,386,8,398
20.0945017355495,389,8,399
20.0311382602188,390,8,400
20.1072648562653,388,8,400
20.1169828751729,391,4,400
20.0084981945172,387,8,397
20.0670974483108,387,8,399
20.0164582281681,388,8,400
19.9913031091022,389,8,399
20.0461392791729,389,8,399
19.9108061112553,390,8,400
19.9550620144363,390,8,400
20.0180843239307,388,8,400
19.9830753388962,388,8,400
20.0065239359565,387,8,399
20.0211488181872,386,8,398
20.1109422951785,389,8,399
20.1091446859383,390,8,400
20.0084981945172,388,8,398
20.0577790395647,390,8,400
20.0164582281681,390,8,400
19.9584693801905,390,8,400
20.0461392791729,388,8,400
19.9170906509962,390,8,400
19.9682272623285,388,4,399
20.0180843239307,384,8,398
19.9195506977442,387,8,399
20.0945017355495,389,8,399
20.0152591789365,389,8,399
20.1109422951785,390,8,400
20.1169828751729,389,8,399
20.0084981945172,389,8,399
20.0476881460182,388,8,400
20.0164582281681,390,8,400
19.9902701332423,389,8,399
20.0380363309382,389,8,399
19.9108061112553,390,8,400
20.1384135422828,393,4,400
20.0584446057016,391,4,400
20.0747652539202,390,8,400
20.1423558701558,390,8,400
19.9731069190549,388,8,398
20.1041214679976,390,8,400
20.0070512569944,389,8,399
19.9283541718828,390,8,400
20.0577790395647,387,8,399
19.8822634526354,390,8,400
19.9868456740927,390,8,400
20.047882681221,389,8,399
19.9093144030627,389,8,399
19.9550620144363,387,8,399
20.018616335801,385,8,399
20.0747652539202,386,8,398
20.1339762590503,387,8,399
20.0053117946209,389,8,399
19.9540321739743,388,8,400
20.1169828751729,388,8,400
19.9186846955315,389,8,399
19.9858574997422,389,8,399
