Bmag,monomers,tetramers,npanels
40.1743326017994,362,4,397
40.0440981918684,361,4,401
40.0293517309486,366,4,400
39.8525130951613,356,4,399
39.9588400732554,360,4,401
40.0266773539848,362,4,400
40.043167956594,363,4,400
40.1770407073493,365,4,401
39.8525130951613,361,4,400
39.9078363232085,362,4,400
40.0950283701109,362,4,401
40.1840291658266,361,4,400
39.9598623621253,360,4,400
40.0439883128542,362,4,400
39.9578202608701,362,4,400
40.0502446933848,362,4,400
40.0332112126919,356,4,400
40.0213355599235,363,4,400
40.0950283701109,357,4,399
40.050604240136,358,4,400
40.1001371568727,361,4,399
40.2441797034056,359,4,400
40.0213355599235,358,4,401
40.1106170483577,361,4,400
39.9568029251591,358,4,399
39.8920154918249,361,4,400
40.0341416793217,366,4,401
39.8630467977549,361,4,400
39.900115288054,359,4,399
39.9557880663115,360,4,401
40.1001371568727,360,4,400
40.0501797748774,362,4,401
40.0160030487804,360,4,401
39.8375024317539,358,4,401
39.9557880663115,363,4,400
39.8839316015861,360,4,400
40.0502109857114,360,4,400
40.1752971364245,362,4,400
40.043167956594,361,4,401
40.0229796491965,359,4,401
39.8607200135672,362,4,401
39.9547756845161,359,4,400
40.1712185525906,360,4,400
39.9021816446169,364,4,401
40.040179819776,358,4,401
40.0950283701109,358,4,400
40.0332112126919,361,4,400
40.1803496749344,363,4,399
39.8548817587005,363,4,400
40.0203198388019,359,4,400
40.1954089418182,361,4,400
39.9537657799612,362,4,400
39.9537657799612,359,4,400
40.043167956594,364,4,400
40.0501797748774,363,4,400
39.858405637958,361,4,400
9.9808466574735,332,4,400
9.99344285018932,327,4,400
10.0405428140116,319,4,401
9.99084581004031,306,4,401
10.0186725667625,313,8,401
9.99524887133882,288,8,401
10.0188073142465,287,8,401
9.9606877272606,285,8,399
10.0033244474025,281,8,400
10.0144795171791,270,8,400
10.0033244474025,259,12,400
10.0281254479589,264,8,400
10.0463028025239,256,12,400
9.99072069472468,247,12,399
10.0023997120691,245,12,400
9.99524887133882,248,16,400
9.98072141681151,249,16,401
9.97092774018546,232,20,401
9.95113058903359,233,20,401
10.0281254479589,231,24,400
10.0463028025239,221,20,401
9.99344285018932,222,24,400
9.94626060386515,214,24,400
10.0132811805122,212,26,399
9.94819079028946,210,28,400
9.99524887133882,202,28,399
9.99524887133882,206,30,401
9.99524887133882,217,30,401
10.0100799197609,209,26,400
10.0144795171791,207,26,401
10.049726364434,198,24,401
9.99164651096104,195,26,400
10.0013199128915,206,24,401
9.99060558725045,191,24,402
10.0188073142465,202,20,402
10.0123573647768,190,28,402
10.0248690764518,187,32,400
9.94819079028946,195,28,401
10.0381322963986,189,28,401
9.96578647172415,185,30,399
10.0123573647768,199,28,401
10.0248690764518,193,28,401
9.95301461869719,182,40,400
9.98180845338158,185,32,400
9.96235413945921,182,36,401
9.98060619401447,177,36,401
10.0188073142465,185,32,401
9.99524887133882,176,32,400
9.99164651096104,170,36,400
9.94676329264952,188,32,400
9.99706456916229,179,32,401
9.99060558725045,172,36,401
9.9606877272606,171,36,399
10.0123573647768,182,36,400
10.0248690764518,177,32,401
9.99524887133882,174,40,400
9.99164651096104,175,40,399
9.97092774018546,187,34,402
9.99524887133882,198,38,399
9.99050048796355,182,42,400
9.94676329264952,184,32,400
9.99060558725045,187,38,401
10.0248690764518,172,36,401
9.99524887133882,177,32,399
9.9898598588769,166,42,400
10.0248690764518,166,44,399
9.99524887133882,165,40,400
9.9898598588769,170,40,401
9.95113058903359,173,40,401
9.99060558725045,167,40,399
10.0188073142465,167,44,401
9.99524887133882,171,44,401
9.9898598588769,169,48,401
9.95113058903359,155,54,400
9.99050048796355,165,44,401
10.0248690764518,163,48,400
10.0123573647768,159,50,401
9.98808289913535,160,50,401
9.95113058903359,151,60,400
10.0014848897551,148,60,401
9.97092774018546,144,56,400
9.9606877272606,151,56,400
10.0248690764518,153,52,400
9.98470830820811,149,56,401
9.99050048796355,154,46,401
9.95113058903359,138,58,401
9.99050048796355,140,56,401
9.99050048796355,140,54,400
9.99706456916229,149,50,400
9.99524887133882,134,52,400
9.95407956568562,134,48,401
9.95550601426166,142,52,401
9.97092774018546,133,48,400
