Bmag,monomers,tetramers,npanels
0.01,138,48,400
0.0223606797749979,138,52,400
0.014142135623731,140,64,400
0.02,149,44,400
0.014142135623731,147,52,400
0.014142135623731,141,60,400
0.014142135623731,144,48,400
0.014142135623731,141,56,400
0.0223606797749979,140,48,401
0.02,129,52,400
0.0223606797749979,138,48,400
0.0223606797749979,140,56,400
0.014142135623731,138,52,401
0.014142135623731,136,52,400
0.014142135623731,142,52,400
0.014142135623731,136,58,400
0.02,130,52,400
0.014142135623731,134,56,400
0.014142135623731,137,52,400
0.014142135623731,145,52,400
0.0223606797749979,141,56,400
0.014142135623731,144,56,400
0.0223606797749979,131,52,400
0.0223606797749979,140,52,400
0.0223606797749979,139,52,400
0.0223606797749979,147,52,400
0.014142135623731,137,56,400
0.0223606797749979,149,52,400
0.02,150,48,400
0.014142135623731,139,56,401
0.01,138,52,400
0.0223606797749979,128,48,400
0.01,134,56,400
0.0223606797749979,136,48,400
0.0223606797749979,145,56,400
0.014142135623731,146,52,400
0.014142135623731,137,52,400
0.014142135623731,141,60,400
0.014142135623731,138,52,401
0.0223606797749979,141,52,400
0.014142135623731,133,52,400
0.0223606797749979,144,48,400
0.014142135623731,127,60,400
0.0223606797749979,141,52,400
0.014142135623731,145,56,400
0.0282842712474619,147,48,400
0.014142135623731,144,44,400
0.014142135623731,133,52,401
0.014142135623731,141,60,400
0.014142135623731,152,52,401
0.01,140,56,400
0.0223606797749979,136,56,400
0.014142135623731,146,52,400
0.014142135623731,143,52,400
0.0223606797749979,142,60,401
0.01,139,64,400
0.0223606797749979,141,52,400
0.0223606797749979,143,48,400
0.0223606797749979,133,56,400
0.01,140,52,400
0.0223606797749979,153,56,400
0.014142135623731,140,48,401
0.014142135623731,147,50,401
0.014142135623731,144,48,401
0.014142135623731,139,56,400
0.0223606797749979,149,52,400
0.014142135623731,145,52,400
0.0223606797749979,140,60,400
0.0223606797749979,139,52,400
0.0223606797749979,134,52,400
0.0223606797749979,151,56,400
0.0223606797749979,140,60,400
0.0223606797749979,132,40,400
0.014142135623731,131,52,400
0.014142135623731,139,52,400
0.0223606797749979,132,56,400
0.014142135623731,138,52,400
0.0223606797749979,139,60,400
0.014142135623731,130,56,400
0.014142135623731,131,48,400
0.02,134,56,400
0.0223606797749979,130,56,400
0.0223606797749979,136,56,400
0.0223606797749979,141,48,401
0.014142135623731,143,56,400
0.0223606797749979,147,52,401
0.014142135623731,138,48,400
0.014142135623731,160,52,401
0.02,141,52,400
0.0223606797749979,155,56,401
0.014142135623731,136,52,400
0.014142135623731,142,60,400
0.014142135623731,136,48,400
0.0223606797749979,146,52,400
0.014142135623731,143,60,400
0.014142135623731,149,56,401
0.014142135623731,135,48,400
0.014142135623731,151,44,401
0.0223606797749979,141,52,400
0.0223606797749979,145,56,400
0.01,132,48,401
0.0223606797749979,134,60,400
0.0223606797749979,146,56,400
0.014142135623731,143,64,400
0.014142135623731,147,48,401
0.014142135623731,144,56,400
0.014142135623731,137,52,400
0.014142135623731,137,60,400
0.014142135623731,139,52,400
0.014142135623731,139,56,400
0.014142135623731,145,56,400
0.014142135623731,135,48,401
0.014142135623731,146,52,400
0.014142135623731,135,52,400
0.014142135623731,141,56,401
0.014142135623731,149,56,400
0.014142135623731,139,50,400
0.014142135623731,144,52,400
0.0223606797749979,137,60,400
