Bmag,monomers,tetramers,npanels
0.014142135623731,152,64,400
0.014142135623731,135,68,400
0.014142135623731,137,60,400
0.0223606797749979,149,60,400
0.014142135623731,134,68,400
0.014142135623731,139,64,401
0.0223606797749979,138,60,400
0.014142135623731,142,72,400
0.014142135623731,143,72,400
0.01,151,64,400
0.014142135623731,146,64,400
0.014142135623731,133,76,400
0.01,146,64,400
0.014142135623731,153,64,400
0.0223606797749979,139,64,400
0.014142135623731,149,60,401
0.0223606797749979,138,68,400
0.014142135623731,140,56,400
0.014142135623731,145,80,400
0.0223606797749979,148,64,401
0.0223606797749979,135,76,401
0.014142135623731,149,60,401
0.014142135623731,142,60,401
0.0223606797749979,142,72,400
0.014142135623731,139,68,400
0.014142135623731,138,72,401
0.0223606797749979,148,72,400
0.014142135623731,148,64,400
0.0223606797749979,137,72,400
0.014142135623731,139,68,400
0.014142135623731,143,52,400
0.014142135623731,138,64,400
0.014142135623731,150,60,400
0.014142135623731,138,64,400
0.014142135623731,145,68,400
0.014142135623731,138,76,400
0.014142135623731,143,68,400
0.014142135623731,132,72,400
0.0223606797749979,159,56,400
0.014142135623731,141,60,400
0.0223606797749979,137,72,400
0.014142135623731,150,64,400
0.0223606797749979,143,68,400
0.014142135623731,136,72,400
0.0223606797749979,147,64,400
0.014142135623731,143,68,400
0.014142135623731,134,64,400
0.014142135623731,149,60,400
0.014142135623731,136,72,400
0.014142135623731,140,68,400
0.014142135623731,131,76,400
0.0223606797749979,130,68,400
0.014142135623731,147,72,401
0.0223606797749979,152,76,401
0.014142135623731,156,56,400
0.0223606797749979,140,68,400
0.014142135623731,139,68,400
0.0223606797749979,129,64,400
0.0223606797749979,142,68,400
0.0223606797749979,140,64,400
0.014142135623731,144,72,400
0.014142135623731,138,64,400
0.014142135623731,137,68,400
0.014142135623731,140,72,400
0.0223606797749979,147,68,401
0.014142135623731,139,72,400
0.014142135623731,135,72,400
0.0223606797749979,146,64,400
0.0223606797749979,139,68,400
0.014142135623731,140,68,400
0.014142135623731,149,56,401
0.0223606797749979,139,60,400
0.0223606797749979,133,68,401
0.0223606797749979,144,64,400
0.01,144,56,400
0.014142135623731,147,72,401
0.014142135623731,138,72,400
0.0223606797749979,135,72,400
0.014142135623731,136,64,400
0.014142135623731,142,64,400
0.014142135623731,142,72,401
0.014142135623731,132,76,400
0.01,135,64,400
0.0223606797749979,143,60,400
0.02,145,68,400
0.0223606797749979,137,64,400
0.0223606797749979,140,52,400
0.014142135623731,135,72,400
0.014142135623731,139,68,400
0.0223606797749979,130,72,400
0.014142135623731,129,72,401
0.0223606797749979,145,68,400
0.014142135623731,134,64,400
0.0223606797749979,151,60,400
0.014142135623731,137,64,400
0.0412310562561766,140,68,400
0.0223606797749979,137,72,400
0.01,135,72,400
0.014142135623731,142,68,400
0.014142135623731,133,64,400
0.01,137,80,400
0.0223606797749979,138,80,401
0.014142135623731,139,68,400
0.014142135623731,141,76,401
0.0223606797749979,144,68,400
0.014142135623731,138,72,401
0.014142135623731,137,72,400
0.0223606797749979,140,80,400
0.014142135623731,136,72,400
0.014142135623731,139,72,400
0.02,154,64,400
0.0223606797749979,143,64,400
0.014142135623731,128,72,400
0.014142135623731,141,72,401
0.014142135623731,133,76,400
0.0223606797749979,135,76,400
0.0223606797749979,141,60,400
0.0223606797749979,141,76,400
0.014142135623731,137,72,401
0.014142135623731,148,68,400
0.0223606797749979,144,68,400
0.014142135623731,143,64,400
0.01,146,72,401
0.014142135623731,133,72,400
0.014142135623731,135,72,400
0.01,144,72,400
0.01,147,68,400
0.014142135623731,153,64,400
0.014142135623731,130,76,400
0.0223606797749979,147,64,400
0.014142135623731,143,64,400
0.02,142,64,400
0.01,138,68,400
0.0223606797749979,137,72,400
0.02,131,72,400
0.0223606797749979,136,68,400
0.0223606797749979,150,76,400
0.014142135623731,132,72,400
0.014142135623731,141,64,400
0.014142135623731,137,68,400
0.02,145,68,401
0.014142135623731,132,68,400
0.01,135,76,401
0.0223606797749979,140,72,400
0.0223606797749979,142,76,400
0.014142135623731,136,76,400
0.014142135623731,139,76,400
0.01,142,72,400
0.014142135623731,141,76,400
0.0223606797749979,139,68,400
0.01,138,72,400
0.014142135623731,142,64,400
0.0223606797749979,136,72,400
0.014142135623731,138,76,401
0.014142135623731,137,68,401
0.02,133,76,400
0.014142135623731,142,68,400
0.014142135623731,146,76,400
0.02,141,64,400
0.014142135623731,145,64,400
0.02,137,68,400
0.014142135623731,135,76,400
0.014142135623731,133,68,400
0.014142135623731,141,68,401
0.014142135623731,134,64,400
0.014142135623731,138,64,400
0.014142135623731,140,80,400
0.014142135623731,141,68,400
0.0223606797749979,135,68,400
0.01,142,68,400
0.014142135623731,144,56,400
19.2534360569744,140,68,400
18.1362454769448,144,60,400
18.0860747537988,147,72,400
18.0405820305222,141,72,401
18.0997596669127,168,68,400
17.9319073162896,177,80,400
18.0484348351872,192,68,400
18.0161732895751,186,68,400
17.9010670073043,190,64,400
17.9759450377442,185,68,400
17.9494428882904,207,68,400
18.0740615247376,190,68,400
18.0626603799108,187,76,400
17.9647710812022,181,68,400
18.1278928725873,188,64,400
18.0860747537988,205,64,401
18.0405820305222,195,68,400
18.0997596669127,209,72,400
18.0113852882003,216,60,400
18.0377493052764,210,72,400
18.08235604118,214,68,400
18.0679273852869,212,76,401
17.9578645723816,221,68,400
17.9494428882904,222,64,400
17.9706566379751,215,68,400
18.0567798901133,216,72,400
17.9550800610858,235,68,401
17.9926429409356,221,64,400
18.1104969561854,231,68,401
18.0405820305222,230,64,400
18.1081749494531,237,68,400
17.9319073162896,230,68,400
18.0484348351872,230,68,400
18.0068931245787,238,68,401
17.8947059210259,237,68,400
17.9759450377442,236,72,400
17.9972497898985,238,72,400
18.0805143732141,233,72,400
18.0719561752457,236,72,401
17.9853412533652,243,72,400
18.1278928725873,231,68,400
18.0860747537988,242,68,400
18.0405820305222,243,68,400
18.0076705878356,247,68,400
17.939704568359,250,68,400
18.0484348351872,253,60,401
18.0068931245787,252,76,400
